id,set
888305568047565032,train
888853450436479781,train
888963082989626572,test
889203458027587797,train
889232333992340685,train
889550426008670572,test
890476543913169025,test
890498507702143249,test
891082825526865559,train
891142756549867158,train
891202754620646979,train
891987493241079142,test
892015912670615857,train
892053097254894865,train
892423383168046227,train
892477689147366180,train
892806846292342052,train
892819242590198276,train
893151246327780684,test
893178043576083829,train
893200152066638324,train
893239295194626965,train
893239731315848984,train
893360851624346547,train
893959371661215314,train
894004274793936093,test
894037330668288530,train
894093144693655986,train
894562539991347981,train
894766660158220578,train
895496912169415669,train
895541383467710446,test
895678030808308639,train
895682168364278604,test
895988576620196931,train
896174507571757846,train
896846737395212028,test
896876218481366891,train
896897660250570667,test
896912900582308071,train
897538847531945002,train
897682038855813166,train
897873050963171703,train
898216908402447491,train
898422544627134392,train
898438342384315248,train
898530900032595096,train
898531921060170124,train
898604094258009098,train
898645043518985801,train
898967187798453410,train
899007097668994721,train
899101858093996855,train
899113904941672830,train
899202417506475173,test
899593548789566260,train
899754154906181084,train
899855888763214485,train
900773054113427201,train
901937393948803232,train
902612850834088593,train
902675471538233813,train
902769628466507811,test
902857855655517483,train
903311880306888460,train
904379298618985066,train
904724691813253488,train
904920534972822449,train
904990579843623199,test
905102549825683364,train
906267026189397938,test
906281543334587050,train
906907814744158657,train
906957486875979659,train
906966771258819001,train
907626021206431611,train
907683064086815377,train
907687369132007563,train
907714739594211081,train
907764290501880846,train
907856925802223580,test
907870068509041383,train
907876906693386310,train
908521526921049593,train
908604778539124166,train
908613560519020667,train
908695985787384852,train
908750684546690534,train
909195171334631721,train
909297144466256193,train
909304152065484271,train
909306391833219911,test
909318377890699731,train
909320248591901398,train
909491168192123583,train
909547892888957919,train
909973057399716900,test
910012319458393688,train
910014330838055764,train
910049203943426620,train
911483835514887240,train
912023459961347385,train
912033226440164748,train
912033774474377169,test
912184631493246609,train
912305668763353265,train
912757764985090705,train
912806957278722671,test
912815406983342820,test
912838134047383812,train
912898813027935057,train
912974773017008877,train
913522890475179129,train
913526902220643361,train
913535098847237219,train
913615728360782862,test
914215819903564331,train
915716695194593283,train
916314689974936692,train
916385712990982106,train
916730780210075447,train
917107638589725286,train
917109042412215124,train
917127303985956275,train
917374181188224433,train
917901175104820823,test
917936990248508877,train
917940905185010981,train
917943465594564994,test
917957165117115187,train
917961206562952705,train
918166650749338323,train
918570421491143180,train
918606016504683215,train
918664903420838998,train
918735609659810302,train
919272960443452131,train
919304118206574008,train
919434551140995233,train
919440305013851867,test
919494407614273600,test
919680940551799323,train
919925406080950698,train
920091384551262198,train
920106836650468460,train
920268041181212832,test
920373263492137237,train
920955964091902809,train
921249488206555237,test
921473344490836118,train
921535608661475926,train
922096428267376838,test
922144317977989721,test
922309822604832992,train
922318805061403051,train
922340799730126651,train
922349583919922011,train
922577986444346265,train
922816485504510472,train
922846957778186049,train
922893196670431337,train
922921489153370483,train
923013237667372980,train
923062846482512377,train
923093097752270975,train
923212307449251991,train
923274387098808983,train
923758042096702482,train
923782569522992566,train
923801641244191790,test
923874076172761518,train
923954631701758802,train
924372646316041615,train
924375729009154375,test
924404302294794190,train
924472344955542688,train
925111381433329520,train
925174582250487112,train
925210172009267061,train
925435695409090072,train
925438081909963930,train
926151075715567943,train
926550612095718076,train
926579466075303989,train
926847680345461494,train
927140322663589813,train
927191932137439622,train
927212085874367091,train
927264975655721998,train
927337845301429790,train
927341104662346787,train
927350610745978723,test
927443144504513852,test
927447780970559591,train
927468711826067742,train
927504461667452605,train
927549849154913970,train
927558861611554340,train
927890144297186783,train
928114741395000896,train
928183050316020300,train
928183680353705838,train
928772491576618227,train
928788602530364957,test
928835405652949015,train
929010804770377239,train
929013826831725263,train
929041403335505370,train
929315004232810856,train
929482533159463218,train
929504337506547670,train
929537069968802586,test
930059649878873970,test
930093328752539003,train
930124552925403757,train
930186429374520765,test
930310521171712653,train
930506346504115139,train
930648202291914187,test
930907453641837814,train
930991535571741535,test
931092431335227584,train
931906557270856105,train
931971305403805713,train
932436654949469468,test
932601754501297949,test
933008782371071417,train
933151319571395755,train
933190058776550162,test
933228005047724189,train
933249891898839458,train
934069248946904597,train
934093116610882563,test
934438343889019113,train
934496351544951644,test
934551564754627156,test
934593602644880259,train
934718252057721004,test
934801746069287340,train
935188267169193699,train
936101374934313281,train
936137221786951416,train
936860732328180487,train
936941298481995478,train
937030261804181855,train
937321310600524660,train
937417139887933249,train
937437389825005227,train
937458977172447553,train
937557263289597139,train
937599705398085803,test
937602409605400651,train
937677163963420768,train
938200237473175867,test
938695561371451782,train
938778742036563506,train
938872121092579407,train
938954131166779003,train
939027642964472465,test
939041712524407309,train
939120348003292823,train
939640011951593856,train
939690625239744346,train
939728118289239500,train
939812016068258890,train
939823054825972532,test
939894191214196744,train
939901915819607558,train
940418087295264147,train
940931072644357926,train
942065238093950217,train
942171776414800710,train
942435222845202814,test
942487538501334595,train
942498382147592526,train
942524645172274799,train
942612884088458057,train
942646711749885435,test
942693341955579742,train
942782300690662568,test
943392553464953067,train
943395368225970764,test
943872369869440303,test
943978632734540747,train
944173036549885681,train
944766166552385803,train
